id,origin,destination,arrival_time
155,3,0,1112.645351580301
156,4,0,1114.0000681569338
157,14,0,1114.0838861443153
158,13,0,1117.2001896647087
159,7,0,1118.6808869034494
160,3,0,1119.017293078736
161,4,0,1120.001600702497
162,7,0,1120.0055383201502
163,3,0,1120.8212436925312
164,19,0,1121.4872162657805
165,11,0,1121.8343053007227
166,0,14,1121.983136435672
167,14,0,1122.8134070420892
168,19,0,1124.7626865202524
169,7,0,1125.2958096472423
170,13,11,1125.4839921553144
171,17,0,1126.026677179435
172,1,2,1126.1439223502496
173,0,2,1126.9696553869724
174,19,0,1130.430622628689
175,12,7,1132.0262235932864
176,11,0,1132.4856715068192
177,4,0,1135.8498973527064
178,15,0,1136.0716629352285
179,6,0,1136.5374854301017
180,2,0,1140.203389268088
181,11,9,1140.7940629204013
182,2,2,1144.0907799586419
183,2,0,1145.8759813349361
184,3,0,1148.3109590161944
185,3,0,1148.8525352882145
186,13,12,1150.3120341105257
187,3,0,1151.167566454671
188,1,17,1151.8511957387698
189,6,0,1155.6731764980414
190,3,0,1156.1169340795122
191,18,19,1156.3594561901814
192,10,0,1160.0661137075222
193,5,0,1160.434502144288
194,19,0,1161.8762891475149
195,13,0,1164.0000150429037
196,19,0,1165.6531192794803
197,11,0,1166.133573294061
198,5,13,1166.787926452402
199,11,0,1166.8522040023863
200,18,0,1166.8749652984943
201,17,0,1167.5173248608592
202,9,0,1167.6444536952538
203,0,7,1168.325732388765
204,7,1,1171.4462339084982
205,5,0,1172.109217812686
206,18,0,1172.6720485045291
207,19,0,1174.7004204647965
208,19,7,1175.8054690566485
209,10,0,1176.909119187306
210,15,0,1178.3571248123055
211,13,0,1183.1244976547591
212,4,0,1185.7154542098094
213,14,0,1189.8010739886618
214,15,0,1190.722814359181
215,13,0,1195.555017834833
216,13,0,1198.852283627898
217,11,0,1203.8313292814805
218,9,11,1214.3488707015592
219,4,18,1234.5147815388964
220,19,0,1240.7516907436805
221,9,18,1278.0227201770576
222,18,19,1287.5824307261669
223,9,0,1310.5009252048596
224,6,11,1339.0442023657188
225,5,18,1354.2879631344051
226,18,12,1360.7103741837698
227,6,4,1370.3499012954078
228,5,7,1426.1277140315049
229,10,2,1432.5454736804686
230,12,6,1433.058159242623
231,9,6,1481.4681840717021
232,9,14,1486.6042153594753
233,1,11,1509.5839057994554
234,10,5,1525.4156778359188
235,2,2,1557.0204390713304
236,2,17,1571.2104519290679
237,6,19,1606.8216869114412
238,1,4,1607.1153358617528
239,13,11,1622.088623970903
240,16,14,1652.377020843466
241,15,7,1678.2637852786734
242,16,11,1688.8745360459316
243,6,18,1712.3623170222666
244,5,5,1713.4529321497625
245,4,13,1738.0416974814384
246,1,1,1740.1090021888383
247,3,10,1745.3137181619802
248,18,18,1789.8606385943804
249,0,15,1802.3453368016872
250,11,0,1809.3526248640762
251,9,16,1811.0523865113319
252,0,8,1811.4611189210107
253,0,16,1837.1084634721215
254,0,5,1873.2042977495616
255,0,16,1878.2022236176417
256,0,13,1886.7711485909313
257,0,16,1886.9528043799387
258,0,1,1892.0632180814607
259,15,5,1893.2175200822726
260,0,15,1894.3146188904736
261,12,0,1894.8444197795422
262,11,14,1896.82155115593
263,0,6,1898.4578921947034
264,0,16,1901.2353647289215
265,18,0,1902.3276106624776
266,12,1,1906.946233946499
267,0,16,1906.962416791849
268,0,18,1908.4029300760474
269,12,0,1909.104137817371
270,0,17,1909.4290971203868
271,0,19,1910.0537867920748
272,0,15,1912.7895846892898
273,0,7,1913.3534178035236
274,0,18,1913.7415542945926
275,0,19,1915.1486072693667
276,7,17,1916.6589795079299
277,14,0,1917.845138515705
278,18,0,1917.9512590182642
279,0,2,1919.7953250184544
280,0,9,1922.3755905387159
281,0,7,1923.240403478078
282,0,5,1923.49631106101
283,0,6,1925.267934848468
284,19,13,1927.296225746089
285,0,15,1928.7064258683654
286,0,15,1928.744323512389
287,0,11,1929.0625845117806
288,0,16,1929.4573928264485
289,0,11,1929.6307233757723
290,0,14,1930.6553485391075
291,0,15,1930.7046223571192
292,0,4,1931.000857651563
293,0,13,1932.9415911116932
294,0,11,1933.5565607453884
295,19,6,1935.6604587369259
296,0,3,1935.7680648077287
297,0,12,1937.4007954620606
298,0,5,1939.4530134752183
299,15,0,1940.0266708769989
300,8,0,1941.6547841458184
301,0,1,1943.360732652068
302,0,8,1945.896026433622
303,0,7,1947.3969159833875
304,0,11,1948.085918133651
305,0,16,1955.962183790495
306,0,4,1959.3371113352612
307,0,15,1961.0955434869245
308,0,15,1961.7003741522408
309,0,6,1964.461872586973
310,0,11,1965.0952563333167
311,0,1,1976.8171375792137
312,0,16,1984.8540262411618
313,0,8,2035.2241788111246
314,13,2,2041.5035852316648
315,18,0,2084.414731909457
316,8,6,2090.537532622435
317,1,0,2108.019126636891
318,0,12,2109.6540503661995
319,1,14,2142.9245137555163
320,0,10,2143.9992655298256
321,17,0,2155.9156895518245
322,0,4,2170.117478494432
323,17,0,2177.4362757060244
324,9,6,2178.5439385822106
325,0,5,2182.6491827982395
326,3,16,2182.945952952043
327,0,2,2183.4243490168183
328,0,18,2183.5180775467325
329,8,0,2184.33293232249
330,18,0,2185.771939689565
331,0,14,2187.18790688316
332,2,17,2187.6828110153087
333,0,16,2188.1316014474423
334,8,6,2188.478751644886
335,10,17,2189.06910575981
336,18,6,2189.2509251205174
337,12,12,2191.497069726557
338,0,19,2193.1982559992534
339,0,11,2193.427350544285
340,8,0,2193.7860435044963
341,0,19,2194.1910876336788
342,7,11,2195.23609876021
343,4,10,2197.110727472218
344,1,0,2197.4905933821524
345,13,15,2197.7941397505524
346,12,10,2197.869744349746
347,0,14,2198.168554302744
348,9,9,2199.2333799388857
349,0,17,2199.73859464404
350,0,10,2202.1653014414915
351,4,5,2203.974525908346
352,0,7,2204.66685916319
353,3,0,2206.833860055556
354,2,19,2207.733985677068
355,0,18,2208.2232466240216
356,17,0,2208.2452191293173
357,0,13,2213.917987296812
358,15,15,2217.4813759453405
359,5,0,2219.2268810614237
360,5,15,2220.388983069661
361,0,10,2220.9097072396166
362,18,0,2223.171376830746
363,14,10,2236.2650065398907
364,5,18,2270.9188530070096
365,15,0,2285.0677541718087
366,8,3,2285.5501212578197
367,0,9,2320.2869241766275
368,14,9,2322.6989267235253
369,12,0,2372.4432688647867
370,0,17,2392.965208930002
371,7,11,2423.259358640728
372,0,9,2441.6277531426745
373,10,0,2470.290378584294
374,5,0,2504.9988866977797
375,2,0,2510.037251871532
376,6,0,2536.1485591185256
377,14,0,2536.8265478201256
378,4,11,2542.1249570887267
379,18,0,2544.8480462398666
380,16,0,2545.60549899612
381,9,16,2545.761391251947
382,13,0,2548.332954663202
383,10,0,2551.487892497789
384,14,0,2552.1464849882336
385,8,0,2552.5510655407224
386,14,0,2553.5605990869
387,5,0,2554.6503371432927
388,7,0,2555.4123666136315
389,9,0,2556.517465712524
390,18,0,2557.074316436267
391,16,0,2557.5417054534823
392,9,0,2558.006238528793
393,8,0,2558.4433594067914
394,4,0,2558.7251710283385
395,9,0,2559.054651297848
396,0,14,2559.365040730851
397,11,11,2559.8438787852865
398,2,0,2561.503672028112
399,16,0,2561.5469479812473
400,14,19,2561.668297326302
401,14,0,2562.1448920193025
402,4,4,2563.065420509539
403,8,0,2564.9713914020112
404,8,0,2566.702115625591
405,3,2,2567.3565826507092
406,10,0,2567.4120781409597
407,13,6,2568.9668003267507
408,5,0,2569.731918960043
409,4,0,2570.0906966132156
410,14,0,2574.3379656570823
411,15,14,2574.439708522598
412,16,0,2576.1808033001753
413,0,10,2576.2306930404243
414,6,0,2576.8481298877014
415,1,0,2579.718842164869
416,2,0,2580.029299766137
417,17,0,2580.2041631724214
418,6,0,2580.527698755074
419,5,0,2581.4447314694003
420,6,1,2581.7404025162004
421,2,11,2581.8013973285483
422,8,0,2582.2968722865207
423,1,0,2582.3063016733063
424,6,0,2582.6832769956336
425,16,0,2582.8661374500894
426,0,19,2582.9293139234305
427,9,0,2584.5153783478763
428,15,0,2584.70704395857
429,5,0,2584.967570504947
430,17,0,2585.377009586532
431,2,0,2587.153264264184
432,8,0,2588.9438265303447
433,2,0,2591.602519803592
434,2,0,2592.9885580759164
435,17,0,2593.2773173119863
436,15,0,2594.0723301631633
437,17,2,2594.2915883604314
438,5,0,2596.2381733942525
439,7,0,2597.2044930394436
440,16,0,2598.0841476882156
441,6,0,2599.8684013235693
442,0,16,2599.9016504756282
443,10,0,2600.351090115894
444,9,19,2601.015904896218
445,6,0,2602.883079502108
446,18,0,2603.4501995812916
447,14,0,2604.6844056384166
448,17,18,2605.5529260539847
449,7,13,2606.062387417062
450,0,12,2606.1930983051657
451,17,16,2606.961139344857
452,12,0,2611.343345842439
453,17,0,2611.5425822819734
454,4,0,2612.189831326564
455,3,0,2612.7357431680066
456,19,14,2613.357604692539
457,6,0,2613.88381458289
458,2,19,2613.8918930846758
459,4,0,2618.0513585350905
460,8,0,2618.449939696322
461,0,15,2618.6296304529483
462,12,0,2620.4680612759394
463,8,11,2622.2955375317374
464,5,6,2629.5713459452386
465,17,0,2631.4230930133917
466,4,0,2632.9718423712166
467,13,0,2633.811302907019
468,2,0,2641.8241766593983
469,15,0,2652.885284505235
470,18,0,2690.457464441599
471,1,0,2712.925345276207
472,6,0,2718.415773239171
473,1,0,2727.4958942422213
474,6,0,2727.5402504896724
475,14,14,2781.6092852659594
476,14,4,2803.544802307834
477,10,6,2827.5073335808092
478,14,5,2828.3743716571958
479,13,2,2834.6894991917684
480,3,3,2847.1592111297073
481,5,16,2855.2871458248737
482,4,7,2858.7249334668886
483,6,14,2894.2686707130324
484,4,12,2908.254865124659
485,3,6,2909.097313662469
486,6,5,2972.5235035609603
487,15,3,2988.785392074527
488,11,9,2992.549656490873
489,19,15,2994.8409576382714
490,14,15,3003.807789911656
491,11,19,3006.230609866352
492,4,11,3047.3396531407525
493,5,8,3052.9497706342895
494,4,4,3054.6740269568822
495,18,17,3056.6724842507188
496,16,15,3112.4112298897862
497,2,8,3116.2304909373756
498,19,19,3122.4795846620827
499,12,13,3149.5566867900925
500,7,15,3156.8052071353077
501,4,3,3162.6811992718012
502,16,9,3165.6489734374713
503,8,14,3185.672352735219
504,2,3,3189.3335256370206
505,18,3,3193.0754824917635
506,13,3,3228.033939231441
507,10,9,3249.8843454440075
508,0,6,3255.7595248325015
509,9,5,3268.5544529924455
510,0,14,3269.609966251442
511,19,8,3271.60599944361
512,0,16,3277.123712031085
513,19,0,3292.884879888703
514,0,19,3317.2409020519417
515,0,2,3318.6768121909085
516,3,0,3323.489208309884
517,6,5,3325.5873767952694
518,0,14,3330.156015962121
519,0,12,3332.5412584606242
520,0,1,3335.4919887399565
521,0,8,3337.2670923329038
522,0,1,3338.0574320873
523,0,4,3338.6635619712965
524,11,0,3338.993530558325
525,9,5,3339.4798965255
526,0,10,3339.690805682483
527,0,11,3340.1691263786174
528,0,9,3340.6889931557034
529,9,0,3340.9053947813163
530,15,10,3341.63024632633
531,0,19,3343.2030294093356
532,0,2,3344.6937579337978
533,15,0,3344.782404795052
534,16,4,3344.8122801718882
535,0,8,3345.012879294993
536,12,12,3345.578493623266
537,4,5,3346.4100057587175
538,9,5,3347.7671747976146
539,0,8,3348.856641919691
540,0,16,3353.630833575736
541,0,16,3353.9026468416773
542,6,8,3354.2585005846754
543,11,2,3354.7014624024705
544,0,1,3355.461666689465
545,0,12,3356.2911905838064
546,0,3,3356.4431289949707
547,0,18,3356.8430968648263
548,0,12,3360.904214913547
549,0,3,3362.603365302715
550,0,15,3363.2095829966443
551,14,0,3363.694923563413
552,0,10,3365.6998012633735
553,0,3,3368.1752658364153
554,0,11,3368.7933396093513
555,0,13,3369.029900247284
556,0,6,3369.041372140027
557,7,18,3372.3098001243684
558,0,3,3372.4567867544856
559,11,12,3374.9551672168723
560,0,3,3375.0627975945686
561,0,6,3375.5515570265043
562,0,19,3378.1436976852874
563,15,0,3378.7904927717827
564,0,19,3379.1046773138246
565,0,4,3379.135778419757
566,0,17,3379.456347725811
567,0,9,3380.4933337574616
568,0,4,3380.6949370270695
569,0,16,3380.8733732932938
570,0,12,3382.5680792217363
571,0,6,3383.6137882086296
572,0,7,3384.5019779593235
573,0,4,3385.2627100410414
574,8,6,3386.022123236653
575,0,18,3386.024187873692
576,0,12,3386.4597176715542
577,0,1,3387.531127433152
578,6,0,3388.589358082747
579,0,12,3388.978529749911
580,0,11,3391.890216695615
581,0,1,3393.0464218974735
582,0,17,3393.2606192017724
583,0,4,3403.703152996372
584,0,18,3411.7425572838806
585,0,4,3412.9916578449324
586,0,3,3414.443261742559
587,17,17,3422.779256444172
588,18,0,3426.8493698950083
589,0,6,3429.280300878533
590,0,1,3440.018185565938
591,17,19,3446.6168842829857
592,0,15,3449.3287821214763
593,0,18,3467.7353437616352
594,5,4,3495.696195814125
595,0,11,3596.9835723325264
596,16,11,3607.755756138264
597,8,0,3609.4073896427735
598,0,7,3612.4764311815816
599,14,0,3619.4824632631107
600,2,6,3620.6935173256024
601,17,18,3622.760200352874
602,16,0,3624.5369662535645
603,2,17,3624.9670591661193
604,0,6,3626.235726707518
605,0,12,3627.1145355411477
606,17,8,3627.539267880161
607,15,16,3628.110291342568
608,17,0,3628.6996173429065
609,7,0,3629.709469326905
610,9,4,3631.1063752624696
611,0,1,3631.681352340283
612,0,13,3633.022628896524
613,3,13,3637.301773110307
614,7,8,3638.3299204629475
615,7,0,3638.5932669875824
616,17,19,3638.9280216607385
617,3,13,3639.8207298402754
618,15,0,3640.3066206923227
619,0,4,3640.597193599665
620,19,0,3643.264349734809
621,0,2,3643.4023394989545
622,5,0,3645.2443664051107
623,0,12,3647.637879489666
624,0,13,3648.564483322955
625,0,7,3649.5077066319086
626,5,19,3649.584079188068
627,18,0,3649.9400731065334
628,15,18,3650.3263921671683
629,14,6,3651.447270477381
630,0,13,3664.5226225844076
631,2,0,3677.0632936390857
632,13,0,3678.6142134865213
633,18,0,3689.0191009458113
634,11,8,3749.5593587525327
635,2,0,3753.4480172298895
636,18,19,3765.8669360411136
637,15,3,3768.1789935108322
638,9,0,3784.824454681659
639,18,19,3803.195485466764
640,2,12,3826.4568135804866
641,3,9,3841.309663774302
642,0,15,3852.864771510373
643,10,4,3884.8489834272746
644,7,0,3982.8961860919026
645,16,11,3986.8872591955555
646,16,0,3987.279696044225
647,6,1,3989.078848886566
648,0,19,3990.6706224840577
649,11,0,3991.0368164231354
650,0,8,3993.256834133796
651,12,0,3993.862781308685
652,3,6,3996.66863192949
653,9,0,3997.1070646226203
654,17,0,3998.4054766832387
655,8,0,3998.727359287193
656,1,11,3999.462260988612
657,10,17,4001.410140124947
658,8,0,4001.5423579939898
659,4,4,4004.9717101119704
660,14,0,4005.1164222081916
661,14,0,4006.1002187138106
662,13,6,4008.8719319405
663,11,13,4009.699689871211
664,13,0,4009.7001660385063
665,2,0,4010.674385523216
666,13,0,4011.636557798921
667,13,0,4013.6424331026396
668,3,0,4014.3327565299123
669,1,0,4015.1928620448425
670,19,0,4016.4250469738167
671,0,10,4017.398781578713
672,8,0,4017.5780988220527
673,15,0,4017.5884081016866
674,17,0,4017.5907873618844
675,6,7,4018.736060101697
676,3,3,4019.3732399287996
677,11,0,4019.4152825772576
678,17,0,4019.55150825209
679,8,0,4020.8823117254706
680,15,0,4022.271919216827
681,12,0,4023.1487006547623
682,15,0,4025.385508266933
683,6,0,4025.397454647125
684,15,2,4027.0019671261252
685,10,0,4028.630337073524
686,15,0,4029.3030665947454
687,16,6,4029.8796650308677
688,16,0,4030.029167129407
689,13,0,4031.189936434203
690,12,0,4031.261000697922
691,0,11,4031.8358141035555
692,4,0,4032.53799398294
693,3,0,4034.7940374586333
694,17,0,4037.6515907009893
695,16,0,4038.873901173258
696,0,3,4039.0778572759623
697,18,16,4039.2338678223987
698,1,0,4043.4686967519674
699,18,0,4044.164100364349
700,7,0,4044.624695557493
701,17,2,4045.6826590955484
702,19,0,4047.5532076392224
703,17,0,4049.3892937383125
704,1,0,4051.068848304963
705,10,0,4051.4672469304433
706,13,0,4053.0451813027444
707,0,12,4056.4278702943516
708,3,0,4057.9541000103804
709,11,0,4058.742792127555
710,2,0,4059.100161341178
711,1,7,4061.846457341379
712,11,0,4062.55412807778
713,4,19,4065.550430930085
714,16,0,4066.04851766871
715,10,0,4080.3313472333484
716,8,0,4084.79059192531
717,9,0,4086.870755216308
718,4,0,4091.8882680672336
719,1,1,4107.366383707404
720,3,0,4114.314732650637
721,13,0,4132.69475926011
722,5,0,4155.977529529982
723,7,0,4159.449360231642
724,17,0,4171.492629388194
725,7,0,4176.169877923455
726,11,11,4202.1738802468235
727,2,2,4227.884216707473
728,8,9,4231.551723240579
729,12,11,4238.0499815146795
730,14,18,4274.504764198015
731,6,16,4312.727289509531
732,4,8,4320.192459408319
733,7,17,4349.685776461508
734,5,9,4356.050284183373
735,2,19,4359.349228849925
736,19,1,4364.7035114334985
737,4,17,4377.8834363534625
738,6,4,4420.96985236593
739,5,18,4498.234838295225
740,19,19,4540.648946965203
741,7,8,4554.913771244546
742,15,12,4564.701627927249
743,14,1,4579.298265403132
744,2,9,4608.095611849672
745,15,3,4621.01626260434
746,15,3,4629.1197352092795
747,9,11,4637.739923443761
748,16,17,4670.261435741649
749,10,1,4677.153666316959
750,0,7,4711.214454654524
751,0,10,4725.725367086467
752,0,9,4738.47744232528
753,0,2,4743.840929047582
754,0,12,4767.540219193724
755,0,16,4768.553869610808
756,5,12,4769.739897111619
757,0,19,4770.416230920825
758,0,18,4770.63934939378
759,5,0,4771.189124161003
760,10,0,4771.88938373611
761,0,15,4772.46206645981
762,0,19,4774.173417436593
763,0,18,4774.701738756898
764,0,5,4777.284049046054
765,0,11,4779.113881250714
766,11,0,4781.109124237105
767,5,0,4781.890639169814
768,0,5,4785.359402130283
769,4,0,4786.518139842139
770,3,0,4786.906788333622
771,6,0,4787.62678958051
772,0,9,4788.420422138966
773,0,9,4788.521760418639
774,0,8,4789.22855761527
775,0,4,4789.444858205451
776,0,8,4790.178703538879
777,0,16,4790.396179008954
778,18,19,4790.87266488922
779,0,19,4791.115071634908
780,0,8,4793.363692149586
781,0,6,4794.027570961305
782,0,5,4795.053755389725
783,10,5,4795.4950815889415
784,0,18,4796.33998856556
785,0,4,4798.371504257886
786,1,0,4798.791034746693
787,0,8,4799.925199243108
788,0,5,4800.024364480551
789,0,6,4800.297712742658
790,0,2,4801.25320773738
791,0,14,4802.070037103567
792,0,13,4802.2114018725215
793,7,10,4803.73759056842
794,0,18,4804.531730501123
795,0,13,4805.074651032215
796,0,3,4806.033158694045
797,0,5,4806.850392997092
798,0,2,4807.572136836706
799,0,19,4807.968604727323
800,0,13,4808.858035865532
801,0,1,4809.2711298239
802,0,15,4810.136347467646
803,0,4,4811.27183518481
804,0,14,4811.778107010554
805,0,3,4813.622513534515
806,6,0,4814.069262626518
807,0,3,4814.81583127563
808,0,15,4814.986792591802
809,0,1,4815.162174181856
810,9,19,4815.909382902813
811,0,1,4818.146459968915
812,13,17,4819.323719235614
813,0,18,4819.605696512999
814,0,11,4821.294902087433
815,0,14,4821.4719612624585
816,0,11,4822.293941058125
817,0,1,4823.30404171082
818,0,5,4823.7984461069655
819,0,12,4827.285317998192
820,0,6,4830.074315640039
821,0,18,4831.277252927262
822,0,15,4832.604236008758
823,0,11,4836.49894798781
824,0,5,4837.608770682322
825,0,7,4840.374527138165
826,19,0,4840.443803935115
827,0,17,4840.456085349345
828,0,7,4842.241068734494
829,0,12,4847.21868736781
830,0,13,4848.565020944761
831,11,13,4853.538942210634
832,0,19,4880.050592910531
833,0,2,4893.53741632316
834,16,6,4920.165609640399
835,15,0,4920.482138367814
836,15,5,4920.943409088414
837,0,8,4921.429671595174
838,5,8,4924.807448509513
839,15,8,4934.822021307061
840,7,0,4953.414445916478
841,1,4,4963.308559518893
842,0,9,4967.866634837277
843,1,16,4971.4676782022725
844,6,0,4975.696925298518
845,0,12,4975.899597188774
846,17,18,5022.462181302291
847,8,0,5047.008696086027
848,6,7,5050.517715938745
849,3,0,5053.950586004172
850,0,1,5056.635626003514
851,18,1,5058.268066535881
852,7,0,5059.65280883575
853,0,14,5060.94196199897
854,16,15,5063.3758458362445
855,10,0,5065.1866144755395
856,0,11,5067.755461290511
857,13,11,5068.771692395798
858,13,10,5068.950438061304
859,16,13,5070.288760731421
860,6,19,5071.619901127468
861,9,0,5073.42950264492
862,3,13,5074.0770857516245
863,6,0,5075.033333394021
864,17,0,5077.100049863617
865,0,10,5077.746007387186
866,0,8,5078.0776739044695
867,17,0,5079.799964758071
868,15,0,5082.319296613625
869,15,7,5082.768387713526
870,0,16,5083.100241711052
871,12,3,5086.850448375647
872,0,1,5089.0936116762305
873,17,0,5089.111131580678
874,2,8,5090.953633163129
875,2,8,5091.91102678772
876,0,2,5094.397799025786
877,8,1,5096.497775757112
878,0,11,5105.066484630959
879,14,0,5108.885146107712
880,0,19,5117.302098133282
881,10,15,5123.440824904537
882,13,0,5136.79715672853
883,0,8,5144.512300777941
884,0,15,5218.184472150252
885,2,16,5229.131514175563
886,13,0,5255.078738197807
887,5,0,5300.910145539436
888,19,0,5307.992782667252
889,13,0,5322.982133584279
890,5,3,5329.289764269742
891,1,3,5339.127180737605
892,9,16,5346.4337104616425
893,3,0,5348.595690442801
894,12,0,5364.807984056575
895,9,0,5368.907347238638
896,5,18,5379.773869181001
897,5,0,5444.835295478407
898,19,0,5445.877456294064
899,7,6,5446.399709556981
900,13,4,5446.750929514118
901,5,0,5448.13582111536
902,3,0,5449.953737611701
903,2,0,5449.957402348442
904,18,0,5450.629106707897
905,8,0,5451.20624998635
906,0,4,5451.777143807323
907,0,17,5452.6790667189
908,2,3,5453.638881454456
909,8,0,5454.007041319084
910,7,0,5454.392816119507
911,17,0,5455.549051328179
912,17,0,5456.457514489815
913,3,0,5457.823860828051
914,19,0,5458.201151333396
915,1,0,5458.425169206577
916,17,0,5458.780662852602
917,3,0,5462.626697940975
918,14,0,5465.890824713706
919,8,0,5466.71723880645
920,14,11,5469.332033077854
921,8,0,5469.579666591341
922,6,0,5469.670147625332
923,4,0,5470.229750980991
924,18,12,5470.943428639747
925,13,0,5471.251688618885
926,9,0,5471.32757683016
927,12,0,5472.61894941473
928,11,0,5474.021434754012
929,6,0,5475.017121089113
930,14,0,5476.823221673408
931,16,0,5479.481815141656
932,5,2,5480.323257699868
933,8,0,5480.909365156796
934,9,0,5484.2409514416295
935,0,16,5485.1919587231205
936,16,0,5489.648793383276
937,3,0,5491.834541876307
938,11,0,5493.893607927287
939,3,0,5494.3377170600525
940,12,0,5495.2102646378835
941,6,0,5497.019492061847
942,7,0,5498.9012050716265
943,0,9,5502.849307559488
944,8,0,5504.265269054561
945,13,0,5507.543316485203
946,18,0,5509.0676391163115
947,19,10,5514.678626436804
948,6,0,5515.016990710795
949,11,0,5515.583159352574
950,3,0,5516.886587547896
951,13,0,5520.950538654561
952,2,0,5522.923653628971
953,18,0,5533.260270748514
954,16,0,5548.210040844459
955,15,6,5564.253362585484
956,13,0,5586.42199236072
957,16,0,5635.227455555477
958,8,7,5656.232651178246
959,5,4,5693.544410293796
960,6,2,5736.465244095612
961,14,2,5750.539561308119
962,11,6,5786.746316189752
963,10,1,5814.120314505855
964,19,6,5846.056311421487
965,8,9,6031.109399237537
966,9,15,6055.189119447945
967,3,17,6061.574976826178
968,3,6,6109.2585867347925
969,2,15,6110.487324276618
970,14,13,6118.34687663144
