id,origin,destination,arrival_time
166,17,0,1143.3239677619044
167,12,0,1143.3428452579808
168,0,19,1144.4811910542778
169,3,0,1144.899722568214
170,11,4,1145.1352202611429
171,13,0,1147.570152211883
172,6,0,1148.073949279985
173,9,0,1148.4134571146137
174,6,0,1148.9045671965685
175,17,18,1149.3498058476762
176,14,0,1149.8691272533813
177,15,0,1150.0998777888497
178,0,16,1150.1687740639995
179,17,0,1150.4970235497808
180,9,0,1154.1084537033164
181,13,0,1154.5253895325968
182,17,0,1155.3503662696114
183,10,0,1155.474755780759
184,16,0,1155.9798423151321
185,12,0,1157.4049805057668
186,14,0,1159.0534826188907
187,14,0,1159.4382285583156
188,17,0,1159.7452713477157
189,6,0,1161.7522128047283
190,12,0,1162.0558141143279
191,2,16,1162.286878252963
192,14,0,1162.9779234808489
193,8,0,1163.169083465267
194,15,0,1164.8543139753556
195,8,13,1165.371038051535
196,0,5,1165.8520175388835
197,2,0,1166.6411304871206
198,17,0,1167.5567144987258
199,16,0,1168.4762994384055
200,13,0,1170.6676302570409
201,19,19,1170.7292617118962
202,16,0,1172.466356394016
203,7,0,1172.6614861138432
204,6,3,1175.0632826799456
205,7,0,1178.0754402055704
206,15,14,1182.543752555384
207,2,0,1184.5323669017484
208,5,0,1185.7409219781464
209,0,5,1187.4999472852146
210,19,0,1189.4566148931738
211,16,0,1191.6766910379945
212,2,0,1192.663193970814
213,14,0,1192.849720212954
214,5,0,1194.75056650937
215,19,0,1201.4180936767088
216,6,0,1203.3516025732602
217,1,0,1219.5392628724883
218,0,1,1228.6521574417072
219,10,0,1241.3841778767169
220,4,0,1249.0852347575037
221,7,0,1265.1732671565162
222,9,0,1269.578563126855
223,6,15,1287.4471120022208
224,3,12,1370.8210509778612
225,9,15,1393.4870529346667
226,13,19,1405.2958135825131
227,19,18,1405.503928051481
228,16,4,1467.7055004204203
229,19,8,1468.2678695537697
230,1,15,1471.753893980762
231,18,9,1494.4781237503048
232,2,16,1502.0165823529308
233,4,14,1503.754854088854
234,10,14,1511.4662271867635
235,3,1,1535.1464887110817
236,18,9,1541.359380211362
237,7,11,1577.6953347983065
238,8,16,1609.174205243314
239,3,19,1634.5087379594618
240,16,5,1671.35048222028
241,1,3,1690.4712253707064
242,4,13,1697.3091259573034
243,14,18,1709.030885968935
244,14,4,1727.8595305988656
245,2,15,1734.9451662966683
246,7,2,1737.7380281263297
247,17,19,1761.1392242271816
248,2,9,1783.3412701555496
249,1,16,1795.405440206031
250,0,3,1831.789120027613
251,0,16,1842.7460769348452
252,17,19,1917.0684759438277
253,12,4,1917.784328107822
254,0,7,1918.1195899645636
255,0,9,1919.4185216352516
256,0,4,1919.7274439486714
257,0,12,1921.16093001984
258,0,1,1921.4837035192224
259,0,15,1922.4418992153585
260,0,5,1923.2451329301373
261,0,9,1923.6338411039333
262,0,18,1924.4929642419174
263,0,10,1924.7359247891504
264,0,2,1924.9416610888463
265,0,6,1925.2934159580857
266,0,10,1925.620545317419
267,11,0,1925.8547759472833
268,0,6,1927.2718653125598
269,0,11,1927.7041240763797
270,0,14,1927.8705170315352
271,0,15,1929.9344814672936
272,0,2,1932.0051538824553
273,3,6,1932.560950738948
274,0,11,1932.6615338656652
275,0,3,1933.3882727174898
276,0,1,1935.2183410778007
277,6,14,1935.5533428210647
278,1,0,1937.1200895571258
279,0,2,1937.2805142100835
280,0,13,1939.6687462609439
281,0,15,1940.0692675581495
282,0,15,1940.4882217283612
283,0,9,1941.472066396114
284,0,8,1941.4931098211607
285,0,18,1942.527288574644
286,0,2,1943.7268981049467
287,0,18,1944.189765308263
288,0,8,1946.9106403632004
289,0,15,1948.2640383731873
290,0,13,1949.0302963623544
291,0,1,1950.321694472355
292,0,13,1953.1482215658032
293,0,11,1954.704788864573
294,0,11,1955.1241941078624
295,0,6,1958.7484411429714
296,0,1,1962.2649388521384
297,0,14,1966.1493128121786
298,0,11,1970.618308619209
299,14,0,1970.846421427426
300,13,0,1976.9017002352953
301,0,3,1983.5045075169614
302,0,17,1984.6191358128983
303,0,1,1985.9380892447937
304,0,4,1987.419777415394
305,0,9,1998.5102435371543
306,0,15,2010.9240272607726
307,0,11,2019.1157581174366
308,10,11,2109.1463401534384
309,0,7,2114.868670668354
310,0,6,2118.0199256081737
311,3,0,2125.012639607535
312,0,13,2129.1008244478217
313,19,6,2153.8672088502344
314,10,0,2184.4617797489755
315,7,2,2186.4383059374763
316,0,2,2187.7267968442848
317,6,18,2188.575302715032
318,0,15,2188.589975763421
319,3,0,2190.0176907143996
320,11,17,2190.998463094963
321,0,11,2191.7301018440157
322,15,9,2192.457333233999
323,5,0,2193.1753194420808
324,0,9,2193.6556906001047
325,0,4,2194.6009705997294
326,0,15,2195.1293514067725
327,15,9,2196.548992860363
328,0,19,2196.602219711354
329,16,13,2196.7473751330617
330,12,15,2196.8768683213666
331,17,5,2197.103679946261
332,2,19,2198.700726733112
333,6,19,2199.6631061624435
334,8,0,2199.8171514294518
335,0,14,2200.2097535965077
336,15,19,2201.709905411712
337,0,17,2202.147534267607
338,18,16,2202.380411619654
339,5,14,2206.967165032575
340,0,12,2207.9511991151767
341,16,0,2208.2561187024685
342,5,0,2209.1932675326466
343,13,0,2212.8867988657007
344,0,3,2213.1068418999794
345,0,5,2219.0773260733886
346,15,0,2219.2366011726035
347,4,0,2220.422265493495
348,13,2,2220.7290267361623
349,7,0,2230.3856638285793
350,6,0,2240.7849906339006
351,0,18,2291.2306072386436
352,13,0,2300.525705495203
353,0,9,2305.5142504339483
354,0,1,2364.1802369563966
355,6,0,2373.0604226428063
356,19,18,2374.7224632894026
357,19,1,2412.786029956302
358,6,11,2441.4216030602997
359,18,0,2456.616248585298
360,16,0,2464.7273760520698
361,0,5,2488.464628675121
362,13,0,2492.115854130688
363,6,0,2494.1170887788353
364,3,0,2565.449690382789
365,14,0,2565.700951702774
366,1,0,2565.860661799361
367,4,0,2566.207965977647
368,4,0,2566.8571984395426
369,10,3,2569.934288933354
370,8,0,2570.155508759358
371,0,3,2570.209766301345
372,10,0,2571.295598847165
373,19,0,2572.410174622532
374,19,0,2572.5493434868063
375,19,0,2572.6295699752877
376,8,0,2573.6400441781357
377,6,0,2574.366471362568
378,3,0,2574.5419150675093
379,4,0,2574.5985454711295
380,8,0,2574.855355111017
381,3,0,2574.965261436102
382,9,18,2575.10853311428
383,13,0,2576.019924995439
384,5,0,2576.188475070435
385,1,11,2577.6440395229606
386,1,0,2578.6783719004775
387,13,0,2578.9870366171162
388,8,0,2580.7680755180604
389,7,0,2582.091624447666
390,12,0,2582.110814962594
391,5,17,2583.8737730999223
392,4,0,2583.874796822268
393,13,0,2584.085043688916
394,8,0,2584.1861887465493
395,2,14,2585.687578767498
396,16,9,2587.018278334609
397,15,0,2588.2959983173614
398,19,0,2588.3542833040005
399,14,0,2588.640919981431
400,8,0,2589.0963507457823
401,17,0,2591.053901134324
402,5,0,2591.806918822087
403,12,0,2592.3855031200605
404,1,0,2592.4536052978715
405,5,0,2594.7494065412975
406,15,0,2595.471615187807
407,6,0,2595.6754503861066
408,7,0,2596.395105222065
409,6,0,2597.4133358284216
410,9,0,2597.909097502075
411,1,0,2599.6753098861727
412,0,15,2601.5901257974297
413,14,18,2602.657987674943
414,4,0,2603.6595729983646
415,18,0,2605.044385447185
416,3,0,2606.6159398615964
417,3,0,2608.7726657160406
418,19,16,2613.240791703789
419,12,0,2613.373643445013
420,17,0,2613.4833314243433
421,6,0,2614.9098052064883
422,19,0,2615.513823293086
423,0,13,2618.0685655224056
424,6,6,2618.4772288032204
425,9,0,2623.6025728415993
426,8,0,2623.6568403715937
427,11,0,2623.9979972505453
428,9,0,2624.540809072967
429,3,0,2628.0612989547594
430,16,0,2628.5264026633367
431,7,0,2630.8964287142753
432,18,0,2631.298132175789
433,0,19,2637.494832795014
434,19,0,2639.5451292640178
435,8,0,2643.1542123467057
436,12,2,2648.999077683138
437,7,0,2655.935495291407
438,2,0,2669.0072900042333
439,2,0,2697.517696813645
440,19,0,2702.11579040404
441,16,0,2702.432702412508
442,13,0,2703.7992126169297
443,1,3,2712.080008388557
444,4,0,2714.718602646958
445,11,0,2732.3087189677044
446,5,0,2752.552560210528
447,18,0,2754.8083885847473
448,11,19,2763.8704005447216
449,5,3,2795.2801912885175
450,15,7,2807.9412075877112
451,5,14,2832.1548045803497
452,3,6,2866.8759323530408
453,7,11,2903.5379918361405
454,14,3,2914.5758088045304
455,6,16,2916.454723431249
456,6,4,2927.6002248347454
457,13,16,2973.459086979163
458,5,6,2981.3203124147904
459,18,4,2993.208997187005
460,6,19,3025.2208867167697
461,6,19,3039.329842154125
462,18,18,3046.1855334685133
463,13,2,3052.8389748756586
464,14,7,3061.512094840636
465,3,9,3114.8438162142647
466,8,9,3134.7629049228785
467,1,10,3164.7946853371345
468,12,11,3186.7735242926287
469,17,0,3248.7415484056105
470,2,0,3250.8596318516948
471,0,11,3271.6410624280616
472,18,8,3273.6592427644287
473,15,8,3287.444696788803
474,0,5,3360.29200348866
475,0,9,3360.513778456059
476,11,0,3363.5398133539475
477,0,5,3366.6752448640236
478,0,4,3368.336094989998
479,0,6,3368.8047211564094
480,0,19,3369.3557263577122
481,0,7,3369.4259422907103
482,0,6,3369.534053407386
483,0,13,3369.683905677225
484,0,9,3375.985678268162
485,0,5,3375.9985776970616
486,0,5,3376.681789158658
487,0,9,3377.459729508386
488,0,17,3377.916552179934
489,0,11,3378.2517325723597
490,0,16,3378.7984509520084
491,0,16,3380.611572246032
492,0,3,3380.9026950789307
493,0,13,3383.3900493172146
494,0,7,3385.3701523124832
495,0,15,3385.4322348499963
496,0,11,3385.727287176509
497,0,8,3387.617376307283
498,18,10,3388.7482597102025
499,0,11,3391.567709120631
500,0,9,3394.3691879200173
501,0,6,3398.5567485512834
502,0,14,3398.7263496506503
503,9,0,3399.411149593356
504,0,1,3401.3239027263958
505,0,18,3405.1258657369644
506,0,16,3407.0448217837315
507,0,14,3414.3048168409005
508,0,7,3417.923802062007
509,0,16,3423.733978219303
510,19,0,3424.47053948134
511,11,0,3425.1392588457165
512,0,8,3437.740545173436
513,3,0,3472.8418440262985
514,8,0,3480.9664172691746
515,2,0,3481.376173063465
516,3,0,3519.9815403027037
517,18,11,3524.956416417317
518,8,0,3567.561928106487
519,17,0,3601.5935963558823
520,13,0,3604.596447072544
521,10,6,3611.7018381900475
522,1,0,3613.1465093106126
523,1,4,3614.415413695978
524,2,10,3615.701810161777
525,6,17,3616.8195005101607
526,0,16,3617.0826447190875
527,2,0,3625.520969588112
528,1,9,3626.1201235822323
529,2,10,3628.556992743326
530,0,14,3629.3432398431696
531,15,15,3629.5303370652127
532,0,3,3630.389282051546
533,6,0,3631.2055657373485
534,0,2,3631.3151898885544
535,7,14,3631.319052957001
536,17,14,3631.657037974242
537,14,9,3631.6923139162154
538,4,2,3633.281554395188
539,0,18,3633.6173263430933
540,10,6,3633.754150538477
541,15,2,3637.6967319275677
542,0,9,3638.3035720288062
543,13,4,3641.7082577328583
544,11,4,3642.744789487293
545,10,3,3643.8168482655497
546,8,0,3644.740695778852
547,14,12,3645.018607726231
548,0,13,3645.183377827286
549,11,1,3648.671341646951
550,12,7,3649.2804932813774
551,0,10,3651.9879130786094
552,1,0,3652.948645451744
553,15,19,3653.6117205144174
554,6,18,3653.8281549060675
555,0,19,3655.5175393383574
556,10,0,3657.2249048338695
557,12,0,3658.0158321593835
558,0,8,3659.3988034257222
559,11,5,3663.83326676225
560,15,0,3663.850320123231
561,16,1,3671.515611192711
562,0,17,3696.221801995976
563,12,11,3755.169744088811
564,13,0,3755.3574742585874
565,7,8,3761.4156195016776
566,18,0,3810.6689973740545
567,16,12,3812.237648774427
568,0,11,3835.013051173415
569,13,0,3842.935831542456
570,16,18,3843.9097037999063
571,15,0,3857.366148565403
572,13,4,3861.274629787497
573,0,15,3893.1635428180534
574,9,4,3896.500844776759
575,7,0,3904.3227065056435
576,2,0,3962.230091306405
577,3,0,3963.0709764402054
578,5,0,3970.7163761233805
579,12,0,3972.1895885986196
580,14,0,3972.614678233404
581,5,0,3973.8356067061536
582,18,0,3975.865194720941
583,14,0,3977.246533078756
584,17,0,3979.316602004076
585,7,0,3979.500573440867
586,7,0,3980.199104091079
587,15,0,3984.1222002155932
588,3,1,3986.515817092022
589,4,0,3986.9095277486304
590,3,15,3991.360242185628
591,2,0,3992.8581176714006
592,15,0,3993.808853533854
593,6,0,3994.5360380752736
594,3,7,3995.76142689263
595,5,0,3996.2691282057403
596,17,0,3996.451903178001
597,17,0,3996.876123780877
598,15,0,3996.904768786083
599,1,0,3997.5402579647275
600,19,0,3997.6973628449555
601,10,0,3999.9534681093196
602,10,0,4000.365061903698
603,2,0,4000.574518413278
604,11,0,4002.1913993782887
605,0,9,4002.4811960463962
606,7,2,4003.902914297446
607,18,0,4004.627177130481
608,15,0,4005.5124659628327
609,7,14,4005.912332678471
610,6,0,4006.001708659104
611,14,0,4007.291160344677
612,12,0,4012.5250818325253
613,18,4,4013.3439356349604
614,3,0,4013.7144508530864
615,12,0,4015.377830538794
616,5,0,4015.6605342870766
617,13,5,4016.816447729337
618,12,0,4016.8510792394777
619,17,0,4017.4915449740283
620,3,0,4019.399628720048
621,5,0,4019.5515947033246
622,7,0,4019.6510983106136
623,3,0,4019.9293894205252
624,1,8,4020.9096595069163
625,9,0,4021.383177679855
626,14,0,4021.5788876408596
627,3,0,4023.245958040026
628,11,0,4023.401037908564
629,12,0,4023.4507831485257
630,11,0,4023.9527609643574
631,14,0,4024.0387517217337
632,1,5,4025.3537780415345
633,14,0,4027.2328235289533
634,18,0,4028.5498454049794
635,11,4,4028.605608716598
636,11,0,4028.875116905525
637,6,0,4030.0380712386263
638,10,8,4030.1649921259027
639,2,0,4030.9936499192836
640,6,0,4031.264928258659
641,1,12,4032.350302339404
642,5,0,4033.0827060055053
643,5,0,4033.12706264575
644,2,0,4034.1732548787845
645,2,0,4035.0656388073007
646,5,0,4035.3502341234102
647,9,8,4036.371355975839
648,4,0,4037.4820224304276
649,3,0,4037.9230312326677
650,10,0,4038.59296331497
651,13,0,4038.719122030308
652,5,0,4039.219559587958
653,8,0,4039.358431794471
654,17,0,4040.26594924414
655,15,9,4041.2836559454513
656,8,0,4041.3201739318856
657,12,0,4043.865879212212
658,8,0,4043.9516610390624
659,5,0,4044.6859439030495
660,15,0,4044.996957167871
661,13,0,4045.308469901163
662,3,0,4046.68888288816
663,0,5,4048.401338265815
664,12,0,4048.543464135144
665,2,0,4050.323034811494
666,7,0,4051.172928167848
667,1,0,4051.9630445661114
668,10,0,4052.139936923171
669,9,0,4052.4756024990925
670,11,0,4053.619448276635
671,10,0,4053.6239887561637
672,6,0,4055.9870537356114
673,14,11,4056.8241129065545
674,10,12,4063.3482028666613
675,11,0,4064.7574537794812
676,11,0,4065.3196028217217
677,12,0,4069.679968979554
678,15,7,4069.883072199912
679,19,0,4072.177304884135
680,11,0,4072.783190584011
681,14,0,4081.256365494071
682,10,0,4087.8487701969057
683,19,0,4097.876742873432
684,1,5,4107.3836521714
685,7,0,4115.600822934014
686,13,0,4123.384479021216
687,15,0,4163.2558635031855
688,7,0,4190.358879294006
689,19,5,4226.943143924432
690,15,13,4230.69141622879
691,7,8,4245.387049954597
692,8,3,4333.724954672349
693,16,16,4378.66990941305
694,18,13,4385.176023598971
695,4,4,4411.397937031866
696,18,17,4418.467861395068
697,9,12,4438.971192628158
698,1,2,4447.601387334468
699,8,5,4453.679158163027
700,15,8,4497.066289967657
701,7,7,4517.719899973915
702,4,14,4548.890558411367
703,4,8,4553.6691433524675
704,7,14,4570.919498431927
705,15,6,4633.269200028036
706,11,14,4635.2307927318425
707,0,1,4687.615502888782
708,10,0,4741.235751746687
709,0,8,4778.702233606168
710,16,3,4780.761926437367
711,0,14,4781.655332450253
712,5,0,4782.044537019576
713,0,5,4782.354995787513
714,0,6,4782.380535822503
715,0,3,4783.420861047503
716,0,14,4783.74436602731
717,0,15,4785.021298155231
718,0,17,4785.512766609121
719,0,15,4787.036021569981
720,0,17,4791.321261190645
721,0,15,4792.024819655362
722,0,9,4792.682827478964
723,0,7,4794.249535248121
724,0,17,4794.302372822357
725,3,13,4794.380051566698
726,0,14,4796.315879091705
727,7,0,4796.566003890929
728,0,9,4797.562024877241
729,0,6,4799.017463810431
730,0,8,4799.330086320879
731,0,4,4799.837678582122
732,7,5,4800.340615778269
733,18,10,4802.78082591379
734,0,16,4803.873606158492
735,0,2,4804.081486130357
736,0,7,4804.907938374396
737,0,5,4805.69515789422
738,8,7,4806.933339746726
739,0,7,4807.03541562857
740,0,16,4807.51033679185
741,0,1,4808.853398623113
742,0,7,4808.872312129618
743,0,10,4809.663793533608
744,0,6,4811.171197677265
745,4,0,4811.565456153229
746,0,8,4813.553667317576
747,4,14,4814.563544930804
748,0,12,4815.877572214512
749,0,9,4816.310300238915
750,0,2,4816.475908075917
751,12,11,4817.2183738281765
752,0,2,4817.642617781747
753,0,14,4818.744618641805
754,0,10,4819.147682749803
755,0,14,4819.523006463551
756,0,15,4822.031229245506
757,0,15,4824.9967086800125
758,12,14,4825.088118666795
759,0,3,4826.158743399508
760,0,14,4827.159199774813
761,0,8,4827.559262406501
762,0,4,4829.18800398743
763,3,0,4830.88453699055
764,15,10,4835.225347628798
765,0,16,4836.734559635403
766,0,14,4839.489350610643
767,0,13,4841.108105108391
768,0,16,4842.643427579178
769,0,3,4843.664231813083
770,0,4,4850.490776435351
771,0,15,4856.477278387414
772,0,15,4857.84885212265
773,0,8,4893.640175248953
774,0,16,4901.749299187981
775,0,2,4903.312457177139
776,0,10,4903.84689155361
777,9,8,4942.6215487485515
778,0,18,4948.781016325174
779,18,3,4949.058767415826
780,3,15,4983.042529946347
781,2,14,4984.890143508732
782,18,16,4987.369303086879
783,9,0,4998.719295997893
784,16,6,5001.598809303202
785,0,3,5004.132792716777
786,0,7,5032.946111039351
787,11,0,5057.41768555639
788,18,9,5058.26920487286
789,0,16,5058.994532147126
790,16,0,5059.542145369684
791,9,0,5060.354124960918
792,13,0,5061.846165127696
793,17,0,5062.519435207864
794,18,15,5063.124916083605
795,14,2,5064.918022464422
796,19,8,5065.047691168635
797,2,0,5066.873348768295
798,0,9,5067.6344691245
799,17,6,5068.471130068448
800,0,6,5069.1873973005
801,19,0,5069.477540333063
802,7,0,5069.917285215005
803,10,0,5071.4830715372
804,0,4,5075.413876366463
805,0,19,5075.83847566617
806,1,12,5076.722384877191
807,15,0,5077.383351662526
808,18,17,5077.9488508665945
809,0,5,5080.32591012306
810,9,0,5087.231823652496
811,0,8,5088.200064956283
812,16,6,5089.138986378222
813,6,16,5090.0090867311
814,19,0,5092.226982264653
815,0,19,5114.274993614347
816,2,0,5118.507335080137
817,0,5,5122.818424462317
818,0,1,5195.722916550441
819,19,8,5271.199483621286
820,17,7,5300.3516836081435
821,3,0,5346.751590081911
822,10,0,5347.0205844665625
823,2,0,5376.005972814248
824,14,0,5395.012761264193
825,1,0,5415.314271105023
826,1,0,5415.946652504745
827,15,0,5418.034482619148
828,11,6,5419.4355226521775
829,0,12,5420.124599662681
830,17,0,5421.947125735443
831,17,0,5428.945329807078
832,12,0,5429.791626328276
833,13,0,5432.033883663764
834,9,0,5433.661878124326
835,13,4,5434.380203292298
836,3,0,5434.7260368232855
837,6,0,5435.554951833775
838,13,0,5436.956595862002
839,3,4,5439.085145755987
840,3,0,5439.756271400945
841,16,0,5442.243665273772
842,8,0,5442.793398784708
843,18,0,5442.987370332944
844,15,0,5443.062029971138
845,19,0,5443.199231415642
846,19,0,5443.314076264306
847,12,0,5443.350534809919
848,4,0,5444.049784170242
849,1,0,5444.173963867558
850,5,0,5444.712810175486
851,11,0,5445.2016586860245
852,17,0,5445.381372624773
853,7,0,5447.394499127515
854,18,0,5449.635859225358
855,10,0,5449.6772094921025
856,9,17,5449.831803447885
857,8,0,5451.187021268509
858,19,0,5452.055235984812
859,5,0,5452.072124433667
860,12,0,5452.1906189076035
861,17,2,5452.744899809329
862,1,0,5452.872304745128
863,4,1,5452.974502556597
864,15,0,5453.972639155452
865,10,0,5454.204633633266
866,8,0,5454.2680616615025
867,5,0,5454.97654421996
868,11,0,5456.76834232973
869,19,0,5456.936497971486
870,0,3,5457.6247426766995
871,9,0,5457.675910388238
872,1,0,5458.449423281743
873,1,0,5458.709675282872
874,4,0,5458.787357615348
875,13,0,5461.069284507619
876,15,0,5461.193565873273
877,16,0,5462.256350484497
878,9,0,5463.748503674311
879,5,6,5464.00254114447
880,7,0,5464.9418318978105
881,2,0,5464.945864299049
882,16,0,5465.495131437435
883,5,0,5465.89898020789
884,0,1,5466.076821833365
885,19,0,5466.18737305107
886,9,0,5466.542171824524
887,15,0,5467.0178963361595
888,19,0,5468.461342707291
889,18,15,5471.421535830527
890,14,0,5471.463712302101
891,19,8,5471.987489248764
892,14,0,5472.279016089044
893,1,0,5472.428714132935
894,3,7,5474.507780689852
895,0,6,5474.68688498186
896,9,1,5476.79771909587
897,0,4,5476.99807576704
898,15,0,5478.117110522839
899,0,11,5479.746763477509
900,2,0,5482.454269287086
901,17,0,5482.498247427639
902,16,19,5482.9195731677355
903,14,0,5486.014549910136
904,11,0,5486.405007765727
905,7,0,5489.947622911466
906,19,0,5490.246072294094
907,6,0,5491.103114486747
908,14,0,5492.911021027378
909,8,0,5493.134762938217
910,16,3,5494.023427039363
911,10,0,5495.288790357741
912,3,0,5496.929355041233
913,3,0,5498.296126830447
914,16,0,5499.2753562508005
915,19,0,5500.097861686597
916,14,0,5502.73016903485
917,2,0,5505.4320338100915
918,8,0,5505.902271196574
919,5,0,5515.8746219661325
920,13,0,5516.604643503113
921,1,0,5518.11936624471
922,8,0,5530.29013843141
923,5,0,5555.435749978649
924,1,2,5558.238567062872
925,1,10,5574.4466891814245
926,9,0,5597.622777406865
927,8,9,5614.373599817859
928,17,3,5646.820769525091
929,1,16,5657.554352717693
930,18,14,5702.293659939878
931,11,12,5733.02697853301
932,18,8,5735.088265391723
933,13,8,5740.279616372324
934,19,16,5760.660926646229
935,1,5,5773.574613907857
936,16,8,5811.10726071286
937,14,16,5852.890165560776
938,19,3,5863.320520251842
939,18,2,5980.436693189977
940,5,14,5996.3663456916365
941,13,17,6001.01423913198
942,6,19,6001.921398414824
943,17,9,6031.9342304571965
944,2,2,6038.563660594248
945,1,2,6052.678481135212
946,8,10,6070.4547082338195
947,19,14,6110.598887109909
948,0,19,6124.151842232683
949,11,0,6155.61854214005
950,18,3,6181.69161650157
951,0,14,6186.891650223389
952,19,0,6190.187444049635
953,0,4,6220.791599808395
954,0,13,6221.283053460838
955,0,15,6223.4406556451995
956,4,1,6223.6673328377765
957,0,4,6225.807823178677
958,10,6,6225.960228579824
959,0,2,6226.835780363628
960,0,15,6227.666229137118
961,4,0,6228.324898502216
962,0,17,6229.5197358789355
963,0,18,6231.315641659402
964,5,8,6233.015824503055
965,1,0,6233.439102878598
966,0,4,6233.824157185628
967,0,14,6234.128071803864
968,0,6,6234.828515535002
969,0,8,6236.1584831820655
970,0,13,6236.215086509519
971,16,0,6236.6321056716015
