id,origin,destination,arrival_time
462,0,6,2581.2206455101386
463,4,2,2582.946273310595
464,8,0,2587.9585423449407
465,9,0,2588.2696785832995
466,0,4,2588.424315060109
467,9,0,2589.8738018112786
468,2,0,2591.137875178933
469,1,0,2591.586932332471
470,3,0,2594.268294334346
471,6,0,2595.2387711897854
472,1,0,2598.7032524016763
473,7,0,2598.758549655721
474,3,8,2600.7471337929583
475,2,0,2601.2149073244423
476,8,0,2602.790552442141
477,6,0,2603.153174750331
478,5,0,2605.65638388886
479,6,0,2606.263504995479
480,1,0,2606.4109941864717
481,9,0,2607.294257494625
482,4,0,2610.5756509357275
483,8,0,2611.4620430633036
484,7,3,2612.0467139738116
485,2,0,2614.5652744884
486,8,0,2616.146033777979
487,9,0,2616.250910468438
488,7,0,2620.175042262808
489,5,0,2624.080443750432
490,5,0,2625.1875280765357
491,3,0,2626.6197490817917
492,3,7,2629.6648532494123
493,5,0,2630.664903118144
494,3,7,2631.1647788408322
495,5,0,2637.3027175835355
496,2,0,2641.4475723841783
497,9,0,2646.0501270470845
498,1,0,2652.7584869758834
499,6,0,2685.219729151098
500,5,0,2741.2748697377224
501,5,7,2760.8284100333494
502,6,5,2806.1977673826314
503,2,5,2846.141540028398
504,8,7,2876.3648477716124
505,7,6,2878.090824578271
506,1,4,2922.579790747676
507,6,7,2927.022806343648
508,2,5,2986.3914684308797
509,9,4,3067.328540409222
510,5,7,3070.2487710968794
511,8,3,3103.959479386672
512,4,6,3133.589292320512
513,9,9,3171.1854824790394
514,3,3,3191.686486918641
515,8,2,3225.559300508364
516,5,7,3226.5832654358373
517,3,4,3230.887533348665
518,5,8,3231.7198961497156
519,0,3,3256.252002600263
520,8,7,3256.6670063663937
521,0,6,3261.466697105996
522,1,3,3271.841105160401
523,0,6,3281.0127852333917
524,0,8,3296.6926123136286
525,0,4,3313.3246602676313
526,8,0,3314.114921570881
527,7,7,3315.5838111493645
528,9,0,3321.5351052755814
529,0,4,3322.0848627730447
530,0,3,3323.3194032644083
531,0,8,3329.3636356244783
532,3,0,3331.105253660113
533,0,8,3332.0144213618187
534,3,4,3332.4138696149084
535,8,2,3333.0609884913856
536,7,0,3333.5067954838287
537,0,1,3334.818471162154
538,0,1,3337.3535772586306
539,5,0,3339.2462059881927
540,9,4,3344.609897326502
541,0,9,3344.636311380748
542,3,0,3345.237731733977
543,1,4,3345.2415663656043
544,4,0,3345.5853202050093
545,4,0,3346.669357387246
546,0,9,3346.832803604364
547,6,0,3348.317164804571
548,0,5,3348.345480021563
549,0,9,3349.730992156691
550,0,5,3352.3097760128658
551,0,7,3352.8918996733796
552,0,9,3354.889564044868
553,0,6,3355.3072589485746
554,0,2,3358.1442121754562
555,1,3,3359.134829274418
556,0,6,3359.5703826461145
557,0,5,3361.8078163967625
558,0,3,3362.4989919674917
559,0,8,3363.260799109941
560,7,0,3363.6825493638094
561,0,9,3363.9119648214873
562,9,0,3367.376863201754
563,0,2,3369.0928085044766
564,0,7,3371.9971688053156
565,2,1,3375.4383612121374
566,0,8,3375.905390751294
567,0,1,3376.4554538736306
568,0,9,3376.4938131658946
569,0,7,3379.567761804052
570,0,3,3379.7777620941306
571,0,6,3379.9015002189994
572,0,4,3379.9856024428823
573,0,7,3381.3002069473123
574,0,4,3383.197384507047
575,6,0,3384.060848219958
576,0,3,3385.6506528865284
577,0,1,3386.2001219103477
578,0,5,3391.6373674661477
579,0,9,3392.3462313977607
580,1,0,3395.013585495437
581,0,9,3396.567167749043
582,0,7,3404.453188177227
583,0,7,3405.542646214184
584,0,1,3405.951259212093
585,0,9,3410.780945901815
586,0,6,3413.9395115316843
587,3,0,3428.7310395808477
588,0,1,3449.074739542406
589,0,2,3455.364180649726
590,9,0,3458.1221731707424
591,0,9,3459.7828358928978
592,1,0,3478.0848490401327
593,0,2,3500.940551847293
594,0,3,3507.1021668180297
595,8,0,3522.5875471371473
596,8,1,3538.0377336022375
597,0,3,3547.1246364996146
598,0,8,3580.3596985462354
599,0,4,3583.873880874855
600,4,0,3615.3817660273944
601,0,8,3615.445862929691
602,9,5,3615.8272673700917
603,7,0,3621.422332917623
604,8,3,3622.1709085929074
605,8,0,3625.204454580799
606,5,9,3627.6649808727207
607,3,0,3628.0055998354674
608,0,3,3628.278279953593
609,9,0,3633.1402851316675
610,3,4,3635.1842889890695
611,0,3,3635.3298970400433
612,6,0,3635.993898576866
613,9,7,3637.5503775249726
614,0,8,3637.8711166139556
615,0,3,3641.081990029726
616,2,3,3641.5333922885443
617,9,9,3642.922524318467
618,4,8,3644.7634170229244
619,0,8,3647.449589066922
620,6,0,3654.994331478665
621,4,5,3655.354265524578
622,8,5,3655.89459889254
623,1,3,3655.9917538036607
624,3,0,3658.872791747704
625,0,5,3665.465673942349
626,8,0,3676.7686977792773
627,0,6,3682.1054550953527
628,6,4,3692.0277121950508
629,8,0,3695.318494338231
630,3,8,3716.449253782103
631,5,0,3749.3291896751384
632,0,1,3757.734833873989
633,6,9,3772.126550739067
634,3,0,3779.4585354498363
635,1,0,3785.4009199194625
636,2,5,3809.2435898232843
637,6,7,3812.9428257399363
638,0,6,3836.1552130218224
639,7,0,3844.6320244678814
640,4,0,3853.3340955124677
641,0,3,3859.9578540909065
642,1,0,3886.666430247107
643,9,0,3934.9117785736735
644,3,0,3937.1240496939995
645,4,0,3940.5825421117183
646,1,0,3947.589033690629
647,0,8,3956.0147959376463
648,1,2,3957.905315877839
649,3,6,3966.8136656328043
650,6,0,3971.4862506931863
651,8,0,3975.018343156854
652,7,0,3981.20180122976
653,1,2,3984.1745713312225
654,5,0,3985.760686274073
655,1,0,3986.3330278295807
656,6,0,3987.175615991286
657,4,0,3988.7127140041866
658,5,0,3992.470681139112
659,9,0,3993.645611649442
660,7,0,3995.559737126989
661,7,0,3995.7014003036365
662,9,4,3996.9714778010607
663,5,0,3999.4963566217803
664,9,0,3999.886750409501
665,6,2,3999.9218947963027
666,3,0,4000.739695965722
667,9,0,4001.5421454424577
668,1,0,4005.025391487712
669,7,0,4005.417222120273
670,9,0,4005.526451147863
671,1,0,4008.005257683195
672,9,0,4008.5417186996365
673,6,0,4008.608538525797
674,8,0,4010.201217729456
675,6,0,4010.391812321781
676,7,0,4011.2405903363465
677,8,0,4011.4746341555606
678,1,0,4013.350177956023
679,4,0,4013.403339476186
680,5,1,4013.671020012823
681,5,0,4014.464784984837
682,4,0,4015.2224269670073
683,0,6,4015.5672592267883
684,2,0,4015.841278493348
685,1,0,4017.100655974974
686,2,0,4018.1756644092725
687,6,0,4018.4066715851604
688,8,0,4020.3399841680616
689,1,0,4020.3413931469936
690,2,9,4020.439021140796
691,2,0,4020.4857435412896
692,4,3,4020.8174882433896
693,4,0,4020.9805399252323
694,1,0,4023.3375180313546
695,5,0,4023.699859818386
696,1,0,4024.8770837277025
697,9,0,4026.299342972037
698,8,0,4026.9638132630653
699,0,6,4028.694213673267
700,1,0,4028.8800386078938
701,9,0,4028.93303778115
702,8,4,4029.3208233994205
703,7,0,4032.8800045222274
704,6,0,4033.9779550490703
705,1,4,4034.7665023252416
706,5,0,4034.9518636230223
707,7,0,4035.9036775505274
708,8,0,4035.9044931532235
709,5,0,4036.668636596463
710,2,0,4036.957260774215
711,6,0,4039.435309426302
712,9,0,4041.267395080295
713,9,0,4041.6591637896354
714,0,2,4043.012786597936
715,8,0,4043.155406163048
716,5,0,4043.280707613446
717,1,4,4044.791280935453
718,0,4,4046.2401193902383
719,8,0,4047.54352584829
720,9,0,4048.231763627328
721,6,0,4049.3468456345804
722,8,0,4049.738029075918
723,2,0,4050.1120397697996
724,8,1,4050.2375798041
725,9,0,4051.1563977432456
726,2,0,4054.534437626339
727,5,0,4056.94691605765
728,7,0,4057.0584900180356
729,9,0,4057.7930336689305
730,1,0,4060.0813314215407
731,8,0,4061.190004717206
732,8,0,4062.886570333333
733,8,0,4065.047546741686
734,2,0,4067.8974509032273
735,5,1,4069.6828551976364
736,0,5,4071.832149152839
737,0,2,4072.1494194335482
738,3,0,4077.5460493796754
739,8,0,4083.182516119497
740,1,0,4095.143746216419
741,8,0,4100.173351246031
742,6,0,4102.658472608285
743,0,6,4118.842727124009
744,5,0,4120.647791398363
745,8,0,4146.988834388066
746,2,0,4154.548709545358
747,7,0,4165.147890814605
748,6,5,4217.333137680192
749,5,4,4229.876347640621
750,7,4,4242.825102571119
751,2,6,4289.104483375777
752,3,1,4306.938807853152
753,7,5,4400.389451039763
754,3,2,4452.072692399228
755,9,7,4455.144044594537
756,9,7,4457.138875199873
757,5,5,4494.258594184489
758,3,4,4500.571915053144
759,3,5,4505.685126840173
760,7,7,4511.004320129779
761,3,1,4530.54922384308
762,4,8,4550.719126446605
763,6,1,4560.0945908149015
764,9,1,4568.244693407406
765,4,8,4572.538011880427
766,2,3,4574.656443560762
767,6,8,4581.616003792696
768,4,3,4583.212766969896
769,9,9,4603.706550613449
770,8,3,4656.83259366696
771,4,1,4660.572727307961
772,4,2,4662.24772750101
773,7,4,4675.228929561179
774,7,9,4678.764330033336
775,0,9,4700.5516137831555
776,0,1,4729.435508839684
777,3,3,4746.379042093599
778,0,3,4755.116341209661
779,1,9,4756.555793459412
780,9,0,4756.592988804753
781,0,1,4762.762716709255
782,6,1,4765.421895957852
783,0,8,4765.866506508207
784,5,5,4769.4252207756235
785,0,1,4774.223534969723
786,0,7,4775.694892279906
787,0,6,4777.409954988317
788,0,1,4777.867808241408
789,0,4,4778.494237446783
790,0,7,4779.807745678353
791,4,0,4779.81802525013
792,0,4,4781.147402196598
793,9,0,4782.2312159790345
794,0,7,4782.425358498262
795,0,6,4782.760490655731
796,9,0,4784.66264297425
797,3,2,4785.832302471829
798,0,2,4786.133226204852
799,7,0,4786.384815870783
800,0,5,4786.859346996613
801,0,1,4786.957697969895
802,0,9,4787.915294684908
803,0,4,4788.106588424752
804,3,0,4791.281900867868
805,0,1,4791.88459764601
806,0,3,4792.100992623302
807,3,0,4792.3962892767495
808,0,2,4792.573544547964
809,8,1,4793.014148404625
810,0,1,4793.104674346542
811,9,3,4794.684099575184
812,0,8,4797.162529526045
813,0,3,4799.039407650085
814,6,3,4799.307217381063
815,4,0,4801.701394938237
816,0,9,4802.254078955494
817,0,3,4802.660939247469
818,0,1,4805.031460498549
819,0,3,4805.079708276908
820,0,5,4805.877644804682
821,0,3,4806.147675662579
822,0,5,4806.752838784372
823,7,0,4808.158458091593
824,5,5,4811.885442469557
825,0,2,4811.8908657675065
826,3,0,4812.099097139773
827,0,1,4813.164253151596
828,0,1,4814.458243333452
829,0,4,4814.760893806046
830,0,1,4814.78863485482
831,0,8,4815.010714925581
832,0,3,4815.593845168599
833,4,6,4816.157702809494
834,0,2,4816.533578355913
835,7,0,4816.600095764726
836,7,2,4816.6342704239705
837,0,1,4818.651710797816
838,7,1,4821.250261397333
839,0,8,4822.039121334202
840,0,4,4822.0428030813355
841,0,3,4823.879624957726
842,0,6,4824.685993728902
843,4,0,4825.719340845533
844,0,1,4826.133519192894
845,0,4,4826.540921366333
846,0,5,4828.222612008438
847,0,2,4829.54233170768
848,0,3,4833.742392074592
849,0,9,4836.7450699156425
850,0,2,4837.692575632252
851,0,9,4838.039339390626
852,0,3,4838.627643290561
853,0,6,4841.071294587876
854,0,2,4844.127640412015
855,6,0,4854.931535792426
856,0,4,4859.551967111384
857,9,0,4870.132656610454
858,1,0,4883.028162720704
859,4,3,4937.9006147402915
860,1,6,4951.368115643647
861,6,0,4990.878965990883
862,0,1,5007.641794144164
863,0,5,5007.6611019531865
864,4,0,5017.277041519287
865,9,7,5017.385168830749
866,7,0,5023.40009313633
867,0,2,5078.925727231955
868,6,9,5082.240326175269
869,0,1,5082.545656387679
870,7,0,5087.797378789763
871,0,9,5088.2112607533145
872,0,1,5088.478947329368
873,0,6,5089.051192383338
874,4,8,5089.342804748762
875,7,0,5089.479458283558
876,0,6,5100.761218424749
877,3,5,5107.5626438265635
878,2,1,5109.824321091808
879,0,4,5135.6194882582995
880,8,3,5150.65350834052
881,0,3,5160.715699495996
882,1,0,5164.646736275754
883,7,7,5190.841936492264
884,3,4,5225.886001936648
885,6,7,5228.241632071109
886,7,4,5238.691702948658
887,2,0,5273.182225967063
888,0,2,5301.50490815379
889,6,0,5343.606799705873
890,6,0,5360.399879472714
891,3,0,5405.35293758524
892,1,0,5406.101219084791
893,5,0,5409.4155724145385
894,8,0,5409.6164294436585
895,3,1,5409.847363569882
896,9,0,5414.697237019768
897,2,0,5417.122104346726
898,5,0,5417.412088973215
899,7,0,5419.679425036198
900,9,2,5421.8070909033195
901,8,0,5426.000676870941
902,4,0,5428.803463367886
903,7,9,5431.4916616114
904,1,0,5432.786935662368
905,4,9,5435.936007173736
906,9,0,5436.46700031868
907,8,0,5436.744289952247
908,8,0,5438.153960849386
909,0,1,5438.224690544729
910,1,0,5439.953769728515
911,4,2,5440.000762420567
912,0,4,5440.838092458341
913,6,0,5443.197510641259
914,8,0,5445.0465910966495
915,6,0,5445.953411095912
916,5,0,5446.184699255005
917,9,0,5448.352613037335
918,2,0,5449.271656538927
919,0,5,5451.535460219973
920,0,2,5451.743843766572
921,6,6,5453.342134856298
922,4,0,5454.269115103035
923,9,0,5454.647942447626
924,3,0,5455.217026858946
925,1,0,5456.062371237865
926,2,0,5456.413581604577
927,2,0,5457.203331458772
928,7,0,5458.523569349701
929,2,0,5459.261081137795
930,2,0,5459.585390098648
931,8,0,5460.533300645577
932,9,0,5460.81107702503
933,8,2,5462.769049918666
934,4,0,5463.236884911851
935,1,0,5463.628112059747
936,7,0,5464.051983976477
937,7,0,5465.156326185383
938,5,5,5466.133796827154
939,0,2,5466.134904660533
940,6,0,5466.40198135835
941,9,0,5467.739991292736
942,2,7,5469.100368958284
943,7,1,5469.3822920496705
944,8,0,5469.776887153702
945,6,0,5469.807646483927
946,0,9,5470.09714074883
947,0,1,5472.40113392118
948,8,0,5473.380349452293
949,4,0,5473.385778947544
950,1,0,5474.127945772179
951,8,0,5474.3353978661535
952,9,0,5474.39569521137
953,6,2,5474.433542626646
954,1,0,5474.547780548191
955,2,5,5476.303035620534
956,1,0,5476.718007108117
957,3,0,5477.114717895159
958,6,0,5478.026435083915
959,7,0,5478.1930681889935
960,1,0,5478.5754295812285
961,8,0,5481.505652673905
962,3,0,5481.570651658398
963,1,0,5485.016006174405
964,9,0,5486.3980091970125
965,5,0,5488.603377999882
966,6,0,5488.964467790759
967,6,0,5489.299316941556
968,1,0,5491.589949760229
969,3,0,5492.871994964288
